X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
30.1,210.8,0.0,3.343699649036511,0.9010867464565919,3.2199953444573737,0.0, ,31.001086746456593,214.01999534445739,0.0, ,1502.0184993698408,1717.4295650483114,21.80387505690952,[-3.7696941],[21.47552965], ,1505.7881934657792,1695.954035394299
60.2,210.8,0.0,4.300921356523485,2.4610356792358488,3.527212483042092,0.0, ,62.66103567923585,214.3272124830421,0.0, ,1370.8929384545568,1682.782851833048,22.033785122199003,[-9.18827364],[20.02656522], ,1380.0812120917865,1662.7562866163507
90.3,210.8,0.0,6.60545192932865,4.993466794802444,4.324035679764563,0.0, ,95.29346679480244,215.12403567976457,0.0, ,1257.8464144249451,1655.7199417186619,26.426256641385187,[-16.02616525],[21.01211716], ,1273.8725796775539,1634.7078245627818
120.3,210.8,0.0,8.224476368678669,7.0136052829080455,4.2955037509607905,0.0, ,127.31360528290804,215.0955037509608,0.0, ,1163.7829359459204,1628.8207656546117,26.534678749934624,[-19.44968898],[18.04989681], ,1183.232624924401,1610.7708688404302
150.4,210.8,0.0,10.984895173817295,9.93576751558723,4.684916846215742,0.0, ,160.33576751558724,215.48491684621575,0.0, ,1080.5466522436082,1607.1186671802384,29.44413912357601,[-23.93813392],[17.14418482], ,1104.4847861634476,1589.9744823595963
180.5,210.8,0.0,12.039765042108437,11.013401287219665,4.864250646897688,0.0, ,191.51340128721966,215.6642506468977,0.0, ,1012.2799284655775,1588.4352546945343,28.687129516756656,[-23.36814644],[16.63974555], ,1035.6480749051016,1571.7955091468364
30.1,240.9,0.0,1.9917417153626094,0.6587343406502484,1.879655321904437,0.0, ,30.75873434065025,242.77965532190444,0.0, ,1506.0990044023727,1921.9365752433678,12.579693534626056,[-2.84316422],[12.25418731], ,1508.9421686229578,1909.6823879329054
60.2,240.9,0.0,3.751962204589238,2.236940676584865,3.012194680645024,0.0, ,62.43694067658487,243.91219468064503,0.0, ,1373.1200240149756,1874.0993782155838,18.230846909069335,[-8.46413799],[16.1468928], ,1381.5841620011358,1857.952485413154
90.3,240.9,0.0,4.92816424318132,3.5539826272381134,3.414089965578029,0.0, ,93.85398262723811,244.31408996557803,0.0, ,1262.6219427388294,1830.03311878852,19.5004680851882,[-11.55894992],[15.70537909], ,1274.1808926570827,1814.327739699534
120.3,240.9,0.0,6.861460505190651,5.49341844710564,4.111203476999236,0.0, ,125.79341844710564,245.01120347699924,0.0, ,1167.228986570707,1793.5856641765367,22.543769393608954,[-15.43714672],[16.42912169], ,1182.6661332920196,1777.1565424843436
150.4,240.9,0.0,8.65466530281582,7.5251200204164945,4.275020489084341,0.0, ,157.9251200204165,245.17502048908435,0.0, ,1084.8746623254542,1759.360234832741,23.391681978222337,[-18.39155363],[14.45411847], ,1103.2662159563315,1744.9061163603867
180.5,240.9,0.0,11.070056147699729,10.03577130800312,4.67219834410804,0.0, ,190.53577130800312,245.57219834410805,0.0, ,1012.4542942351751,1730.3692513246576,25.44091468116557,[-21.48726235],[13.62122229], ,1033.941556584299,1716.7480290390376
30.1,271.0,0.0,0.9545627127182313,0.6121980938992166,0.7323957033859188,0.0, ,30.712198093899218,270.2676042966141,0.0, ,1509.228274797739,2121.6536781558216,7.556382762055512,[-2.94463402],[-6.95902658], ,1512.1729088225625,2128.6127047333352
60.2,271.0,0.0,1.883183179763054,1.2617981738905684,1.3979428661103839,0.0, ,61.46179817389057,272.3979428661104,0.0, ,1378.2627453825303,2064.1159641919085,8.214913102142592,[-4.8578031],[6.62469217], ,1383.120548483549,2057.4912720249104
90.3,271.0,0.0,3.0437447596675296,2.5376734610657508,1.6806533155312309,0.0, ,92.83767346106575,272.68065331553123,0.0, ,1266.1311225779557,2003.2848671744896,10.097997034685672,[-8.36439933],[5.65741707], ,1274.4955219108517,1997.6274501037435
120.3,271.0,0.0,4.743879279552609,3.4149603656039886,3.292785495643841,0.0, ,123.71496036560399,274.29278549564384,0.0, ,1172.346336395854,1959.955441832372,16.449309349321297,[-9.74254831],[13.2537742], ,1182.0888847068177,1946.701667634876
150.4,271.0,0.0,6.081425833242566,5.33652145917236,2.916381127531679,0.0, ,155.73652145917237,273.9163811275317,0.0, ,1088.8289964163225,1910.6120912144706,15.449904829255392,[-13.19709165],[8.03345077], ,1102.026088066545,1902.5786404485373
180.5,271.0,0.0,7.0952184109632705,6.360926514930895,3.143364148634589,0.0, ,186.8609265149309,274.1433641486346,0.0, ,1018.3881914436622,1871.906448862795,15.87074983939463,[-13.81858816],[7.80559553], ,1032.2067796072542,1864.1008533294819
0.0,0.0,30.2,3.479743970483877,3.2053401566367086,0.0,1.3544048805180289, ,-3.2053401566367086,0.0,28.84559511948197, ,1760.8594735457327,308.7951628510468,16.320484159429405,[10.64001389],[-12.37531041], ,1750.219459659045,321.1704732588418
