X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
0.0,0.0,120.7,7.285816584688951,6.1109883403439085,0.0,3.9672338990673808, ,-6.1109883403439085,0.0,116.73276610093262, ,1822.0685884224345,458.58134848439647,23.360255072716086,[15.15305512],[-17.77881992], ,1806.915533306651,476.36016840362583
0.0,0.0,150.8,8.138524370996402,7.3001343969927746,0.0,3.597723825301955, ,-7.3001343969927746,0.0,147.20227617469806, ,1908.1484002758705,508.2199112456449,27.62700312988213,[21.88414385],[-16.86225222], ,1886.2642564251737,525.0821634635583
0.0,0.0,181.0,10.380173114981826,8.89688981562034,0.0,5.347274586712615, ,-8.89688981562034,0.0,175.65272541328738, ,1981.2513672960993,548.5115200179359,31.7031480078599,[24.92688727],[-19.58927984], ,1956.3244800263722,568.1007998579553
0.0,30.1,30.2,2.5816862319294716,0.0,2.5678470077377895,0.2669560731398981, ,0.0,27.532152992262212,30.466956073139897, ,1487.872068562272,450.88914425295354,15.5005488169767,[1.18530014],[-15.45516345], ,1486.6867684250226,466.34430770120326
0.0,30.1,60.3,4.278083843711307,0.0,3.8425663104967853,1.880607753695287, ,0.0,26.257433689503216,62.180607753695284, ,1618.081283363119,509.3625397307469,19.816272187140083,[6.96486731],[-18.55196126], ,1611.1164160531719,527.9145009949813
0.0,30.1,90.5,5.876560036647317,0.0,4.849995785770737,3.318357838197443, ,0.0,25.250004214229264,93.81835783819744, ,1727.974328616564,560.1078582952396,22.973279948861773,[10.4255223],[-20.47144539], ,1717.5488063189878,580.57930368709
0.0,30.1,120.7,9.368741837329189,0.0,5.990880212097203,7.2029631332406865, ,0.0,24.1091197879028,127.90296313324069, ,1828.8931890228616,606.4383461418686,27.657616434762822,[19.55234348],[-19.56143173], ,1809.3408455434903,625.9997778716053
0.0,30.1,150.8,12.842879412333536,0.0,6.760158899748582,10.91969794682484, ,0.0,23.33984110025142,161.71969794682485, ,1914.8659055768182,647.5509164529561,31.39770123555171,[25.79481442],[-17.90092712], ,1889.0710911551032,665.4518435749308
0.0,30.1,181.0,15.673419497125558,0.0,7.49909261746064,13.762982549128765, ,0.0,22.60090738253936,194.76298254912876, ,1987.9189880426914,682.5393027687394,33.56767102350529,[28.51185184],[-17.7161746], ,1959.4071361988756,700.2554773665067
0.0,60.2,30.2,2.7034326093371304,0.0,2.703314510260938,0.025269187561736572, ,0.0,57.496685489739065,30.225269187561736, ,1486.9272963973724,639.2987815331421,17.174802792619005,[0.10185192],[-17.17450078], ,1486.8254444806869,656.4732823163504
0.0,60.2,60.3,4.8011718166619906,0.0,3.736282458557355,3.0152021827708353, ,0.0,56.46371754144265,63.31520218277083, ,1623.6072712313285,685.842459121215,20.82191736181351,[11.3109211],[-17.4818565], ,1612.2963501326994,703.3243156165298
0.0,60.2,90.5,6.858448146909457,0.0,4.413440614524191,5.249747891652902, ,0.0,55.78655938547581,95.7497478916529, ,1736.1981541275381,725.9758843036909,24.111592038950352,[16.72408639],[-17.36875945], ,1719.4740677349973,743.3446437581714
